============================================================
Biblioteca : lfw_deepface
Inicio     : 2026-06-28 16:02:38
============================================================
[2026-06-28 16:02:38] INFO: Dataset=LFW | Pares=4000
[2026-06-28 16:02:46] PAIR: img1=Richard_Myers_0004.jpg, img2=Richard_Myers_0001.jpg, score=0.3312, label=1, decision=MATCH
[2026-06-28 16:06:41] PAIR: img1=Jean-Pierre_Raffarin_0007.jpg, img2=Jean-Pierre_Raffarin_0003.jpg, score=0.7141, label=1, decision=NO_MATCH
[2026-06-28 16:06:41] PAIR: img1=Jean-Pierre_Raffarin_0007.jpg, img2=Jean-Pierre_Raffarin_0004.jpg, score=0.6100, label=1, decision=NO_MATCH
[2026-06-28 16:06:42] PAIR: img1=Jean-Pierre_Raffarin_0007.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.4074, label=1, decision=MATCH
[2026-06-28 16:06:42] PAIR: img1=Jean-Pierre_Raffarin_0003.jpg, img2=Jean-Pierre_Raffarin_0004.jpg, score=0.5474, label=1, decision=NO_MATCH
[2026-06-28 16:06:42] PAIR: img1=Jean-Pierre_Raffarin_0003.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.7562, label=1, decision=NO_MATCH
[2026-06-28 16:06:42] PAIR: img1=Jean-Pierre_Raffarin_0004.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.6527, label=1, decision=NO_MATCH
[2026-06-28 16:06:43] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0003.jpg, score=0.9397, label=1, decision=NO_MATCH
[2026-06-28 16:06:43] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0005.jpg, score=0.9050, label=1, decision=NO_MATCH
[2026-06-28 16:06:43] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0006.jpg, score=0.9486, label=1, decision=NO_MATCH
[2026-06-28 16:06:43] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0002.jpg, score=0.8963, label=1, decision=NO_MATCH
[2026-06-28 16:06:43] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0005.jpg, score=0.2337, label=1, decision=MATCH
[2026-06-28 16:06:44] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0006.jpg, score=0.2254, label=1, decision=MATCH
[2026-06-28 16:06:44] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0002.jpg, score=0.4076, label=1, decision=MATCH
[2026-06-28 16:06:44] PAIR: img1=Arminio_Fraga_0005.jpg, img2=Arminio_Fraga_0006.jpg, score=0.3195, label=1, decision=MATCH
[2026-06-28 16:06:44] PAIR: img1=Arminio_Fraga_0005.jpg, img2=Arminio_Fraga_0002.jpg, score=0.3542, label=1, decision=MATCH
[2026-06-28 16:06:45] PAIR: img1=Arminio_Fraga_0006.jpg, img2=Arminio_Fraga_0002.jpg, score=0.4559, label=1, decision=MATCH
[2026-06-28 16:06:45] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0003.jpg, score=0.5288, label=1, decision=NO_MATCH
[2026-06-28 16:06:45] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0002.jpg, score=0.4960, label=1, decision=MATCH
[2026-06-28 16:06:45] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0004.jpg, score=0.2578, label=1, decision=MATCH
[2026-06-28 16:06:45] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0001.jpg, score=0.4072, label=1, decision=MATCH
[2026-06-28 16:06:46] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0002.jpg, score=0.5330, label=1, decision=NO_MATCH
[2026-06-28 16:06:46] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0004.jpg, score=0.6789, label=1, decision=NO_MATCH
[2026-06-28 16:06:46] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0001.jpg, score=0.4557, label=1, decision=MATCH
[2026-06-28 16:06:46] PAIR: img1=George_Lopez_0002.jpg, img2=George_Lopez_0004.jpg, score=0.6021, label=1, decision=NO_MATCH
[2026-06-28 16:06:46] PAIR: img1=George_Lopez_0002.jpg, img2=George_Lopez_0001.jpg, score=0.4794, label=1, decision=MATCH
[2026-06-28 16:06:47] PAIR: img1=George_Lopez_0004.jpg, img2=George_Lopez_0001.jpg, score=0.5188, label=1, decision=NO_MATCH
[2026-06-28 16:06:47] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0009.jpg, score=0.3564, label=1, decision=MATCH
[2026-06-28 16:06:47] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0008.jpg, score=0.5731, label=1, decision=NO_MATCH
[2026-06-28 16:06:47] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0007.jpg, score=0.3622, label=1, decision=MATCH
[2026-06-28 16:06:47] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0006.jpg, score=0.7701, label=1, decision=NO_MATCH
[2026-06-28 16:06:48] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0008.jpg, score=0.3935, label=1, decision=MATCH
[2026-06-28 16:06:48] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0007.jpg, score=0.2503, label=1, decision=MATCH
[2026-06-28 16:06:48] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0006.jpg, score=0.7807, label=1, decision=NO_MATCH
[2026-06-28 16:06:48] PAIR: img1=Walter_Mondale_0008.jpg, img2=Walter_Mondale_0007.jpg, score=0.3830, label=1, decision=MATCH
[2026-06-28 16:06:49] PAIR: img1=Walter_Mondale_0008.jpg, img2=Walter_Mondale_0006.jpg, score=0.6308, label=1, decision=NO_MATCH
[2026-06-28 16:06:49] PAIR: img1=Walter_Mondale_0007.jpg, img2=Walter_Mondale_0006.jpg, score=0.7624, label=1, decision=NO_MATCH
[2026-06-28 16:06:49] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0001.jpg, score=0.5916, label=1, decision=NO_MATCH
[2026-06-28 16:06:49] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0003.jpg, score=0.0720, label=1, decision=MATCH
[2026-06-28 16:06:49] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0004.jpg, score=0.3031, label=1, decision=MATCH
[2026-06-28 16:06:50] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0006.jpg, score=0.4456, label=1, decision=MATCH
[2026-06-28 16:06:50] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0003.jpg, score=0.6144, label=1, decision=NO_MATCH
[2026-06-28 16:06:50] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0004.jpg, score=0.5762, label=1, decision=NO_MATCH
[2026-06-28 16:06:50] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0006.jpg, score=0.5858, label=1, decision=NO_MATCH
[2026-06-28 16:06:50] PAIR: img1=Jan_Ullrich_0003.jpg, img2=Jan_Ullrich_0004.jpg, score=0.3346, label=1, decision=MATCH
[2026-06-28 16:06:51] PAIR: img1=Jan_Ullrich_0003.jpg, img2=Jan_Ullrich_0006.jpg, score=0.4948, label=1, decision=MATCH
[2026-06-28 16:06:51] PAIR: img1=Jan_Ullrich_0004.jpg, img2=Jan_Ullrich_0006.jpg, score=0.5756, label=1, decision=NO_MATCH
[2026-06-28 16:06:51] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0027.jpg, score=0.7059, label=1, decision=NO_MATCH
[2026-06-28 16:06:51] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0025.jpg, score=0.7479, label=1, decision=NO_MATCH
[2026-06-28 16:06:52] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.8109, label=1, decision=NO_MATCH
[2026-06-28 16:06:55] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.6471, label=1, decision=NO_MATCH
[2026-06-28 16:06:55] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0025.jpg, score=0.4842, label=1, decision=MATCH
[2026-06-28 16:06:55] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.7326, label=1, decision=NO_MATCH
[2026-06-28 16:06:55] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.8139, label=1, decision=NO_MATCH
[2026-06-28 16:06:55] PAIR: img1=Juan_Carlos_Ferrero_0025.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.7935, label=1, decision=NO_MATCH
[2026-06-28 16:06:56] PAIR: img1=Juan_Carlos_Ferrero_0025.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.8327, label=1, decision=NO_MATCH
[2026-06-28 16:06:56] PAIR: img1=Juan_Carlos_Ferrero_0008.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.9182, label=1, decision=NO_MATCH
[2026-06-28 16:06:56] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0008.jpg, score=0.3676, label=1, decision=MATCH
[2026-06-28 16:06:56] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0007.jpg, score=0.5317, label=1, decision=NO_MATCH
[2026-06-28 16:06:57] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0005.jpg, score=0.4944, label=1, decision=MATCH
[2026-06-28 16:06:57] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0001.jpg, score=0.4936, label=1, decision=MATCH
[2026-06-28 16:06:57] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0007.jpg, score=0.4436, label=1, decision=MATCH
[2026-06-28 16:06:57] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0005.jpg, score=0.5293, label=1, decision=NO_MATCH
[2026-06-28 16:06:57] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0001.jpg, score=0.4543, label=1, decision=MATCH
[2026-06-28 16:06:58] PAIR: img1=Hamid_Karzai_0007.jpg, img2=Hamid_Karzai_0005.jpg, score=0.5497, label=1, decision=NO_MATCH
[2026-06-28 16:06:58] PAIR: img1=Hamid_Karzai_0007.jpg, img2=Hamid_Karzai_0001.jpg, score=0.6118, label=1, decision=NO_MATCH
[2026-06-28 16:06:58] PAIR: img1=Hamid_Karzai_0005.jpg, img2=Hamid_Karzai_0001.jpg, score=0.5121, label=1, decision=NO_MATCH
[2026-06-28 16:06:58] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0002.jpg, score=0.4432, label=1, decision=MATCH
[2026-06-28 16:06:58] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0004.jpg, score=0.6814, label=1, decision=NO_MATCH
[2026-06-28 16:06:59] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0007.jpg, score=0.4859, label=1, decision=MATCH
[2026-06-28 16:06:59] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0006.jpg, score=0.5384, label=1, decision=NO_MATCH
[2026-06-28 16:06:59] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0004.jpg, score=0.5936, label=1, decision=NO_MATCH
[2026-06-28 16:06:59] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0007.jpg, score=0.6154, label=1, decision=NO_MATCH
[2026-06-28 16:07:00] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0006.jpg, score=0.5034, label=1, decision=NO_MATCH
[2026-06-28 16:07:00] PAIR: img1=Ben_Affleck_0004.jpg, img2=Ben_Affleck_0007.jpg, score=0.7640, label=1, decision=NO_MATCH
[2026-06-28 16:07:00] PAIR: img1=Ben_Affleck_0004.jpg, img2=Ben_Affleck_0006.jpg, score=0.4174, label=1, decision=MATCH
[2026-06-28 16:07:00] PAIR: img1=Ben_Affleck_0007.jpg, img2=Ben_Affleck_0006.jpg, score=0.7130, label=1, decision=NO_MATCH
[2026-06-28 16:07:00] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0004.jpg, score=0.7071, label=1, decision=NO_MATCH
[2026-06-28 16:07:01] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0006.jpg, score=0.6394, label=1, decision=NO_MATCH
[2026-06-28 16:07:01] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.5429, label=1, decision=NO_MATCH
[2026-06-28 16:07:01] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.4754, label=1, decision=MATCH
[2026-06-28 16:07:01] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0006.jpg, score=0.4348, label=1, decision=MATCH
[2026-06-28 16:07:02] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.3370, label=1, decision=MATCH
[2026-06-28 16:07:02] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.7132, label=1, decision=NO_MATCH
[2026-06-28 16:07:02] PAIR: img1=Fernando_Gonzalez_0006.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.4109, label=1, decision=MATCH
[2026-06-28 16:07:02] PAIR: img1=Fernando_Gonzalez_0006.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.7058, label=1, decision=NO_MATCH
[2026-06-28 16:07:02] PAIR: img1=Fernando_Gonzalez_0009.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.6429, label=1, decision=NO_MATCH
[2026-06-28 16:07:03] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0005.jpg, score=0.8990, label=1, decision=NO_MATCH
[2026-06-28 16:07:03] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0001.jpg, score=0.9416, label=1, decision=NO_MATCH
[2026-06-28 16:07:03] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0003.jpg, score=0.9196, label=1, decision=NO_MATCH
[2026-06-28 16:07:03] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0002.jpg, score=0.9396, label=1, decision=NO_MATCH
[2026-06-28 16:07:03] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0001.jpg, score=0.5301, label=1, decision=NO_MATCH
[2026-06-28 16:07:04] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0003.jpg, score=0.5127, label=1, decision=NO_MATCH
[2026-06-28 16:07:04] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0002.jpg, score=0.3554, label=1, decision=MATCH
[2026-06-28 16:07:04] PAIR: img1=Nia_Vardalos_0001.jpg, img2=Nia_Vardalos_0003.jpg, score=0.5441, label=1, decision=NO_MATCH
[2026-06-28 16:07:04] PAIR: img1=Nia_Vardalos_0001.jpg, img2=Nia_Vardalos_0002.jpg, score=0.3419, label=1, decision=MATCH
[2026-06-28 16:07:05] PAIR: img1=Nia_Vardalos_0003.jpg, img2=Nia_Vardalos_0002.jpg, score=0.5613, label=1, decision=NO_MATCH
[2026-06-28 16:07:05] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0004.jpg, score=0.4792, label=1, decision=MATCH
[2026-06-28 16:07:05] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0002.jpg, score=0.3952, label=1, decision=MATCH
[2026-06-28 16:07:05] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0006.jpg, score=0.3640, label=1, decision=MATCH
[2026-06-28 16:07:05] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0005.jpg, score=0.3666, label=1, decision=MATCH
[2026-06-28 16:07:06] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0002.jpg, score=0.5322, label=1, decision=NO_MATCH
[2026-06-28 16:07:06] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0006.jpg, score=0.5938, label=1, decision=NO_MATCH
[2026-06-28 16:07:06] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0005.jpg, score=0.6329, label=1, decision=NO_MATCH
[2026-06-28 16:07:06] PAIR: img1=Silvan_Shalom_0002.jpg, img2=Silvan_Shalom_0006.jpg, score=0.3979, label=1, decision=MATCH
[2026-06-28 16:07:07] PAIR: img1=Silvan_Shalom_0002.jpg, img2=Silvan_Shalom_0005.jpg, score=0.4212, label=1, decision=MATCH
[2026-06-28 16:07:07] PAIR: img1=Silvan_Shalom_0006.jpg, img2=Silvan_Shalom_0005.jpg, score=0.1476, label=1, decision=MATCH
[2026-06-28 16:07:07] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0002.jpg, score=0.3840, label=1, decision=MATCH
[2026-06-28 16:07:07] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0005.jpg, score=0.5184, label=1, decision=NO_MATCH
[2026-06-28 16:07:08] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.6985, label=1, decision=NO_MATCH
[2026-06-28 16:07:08] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.7328, label=1, decision=NO_MATCH
[2026-06-28 16:07:08] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0005.jpg, score=0.5459, label=1, decision=NO_MATCH
[2026-06-28 16:07:08] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.6980, label=1, decision=NO_MATCH
[2026-06-28 16:07:08] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.7081, label=1, decision=NO_MATCH
[2026-06-28 16:07:09] PAIR: img1=Rainer_Schuettler_0005.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.5481, label=1, decision=NO_MATCH
[2026-06-28 16:07:09] PAIR: img1=Rainer_Schuettler_0005.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.5190, label=1, decision=NO_MATCH
[2026-06-28 16:07:09] PAIR: img1=Rainer_Schuettler_0004.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.4952, label=1, decision=MATCH
[2026-06-28 16:07:09] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0003.jpg, score=0.3712, label=1, decision=MATCH
[2026-06-28 16:07:10] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0002.jpg, score=0.3991, label=1, decision=MATCH
[2026-06-28 16:07:10] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0005.jpg, score=0.3787, label=1, decision=MATCH
[2026-06-28 16:07:10] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3267, label=1, decision=MATCH
[2026-06-28 16:07:10] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0002.jpg, score=0.5042, label=1, decision=NO_MATCH
[2026-06-28 16:07:10] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0005.jpg, score=0.5572, label=1, decision=NO_MATCH
[2026-06-28 16:07:11] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3353, label=1, decision=MATCH
[2026-06-28 16:07:11] PAIR: img1=Martin_McGuinness_0002.jpg, img2=Martin_McGuinness_0005.jpg, score=0.5601, label=1, decision=NO_MATCH
[2026-06-28 16:07:11] PAIR: img1=Martin_McGuinness_0002.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3117, label=1, decision=MATCH
[2026-06-28 16:07:11] PAIR: img1=Martin_McGuinness_0005.jpg, img2=Martin_McGuinness_0001.jpg, score=0.4470, label=1, decision=MATCH
[2026-06-28 16:07:11] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0016.jpg, score=0.5502, label=1, decision=NO_MATCH
[2026-06-28 16:07:12] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0015.jpg, score=0.5802, label=1, decision=NO_MATCH
[2026-06-28 16:07:12] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.6833, label=1, decision=NO_MATCH
[2026-06-28 16:07:12] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.5587, label=1, decision=NO_MATCH
[2026-06-28 16:07:12] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0015.jpg, score=0.5004, label=1, decision=NO_MATCH
[2026-06-28 16:07:12] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.2761, label=1, decision=MATCH
[2026-06-28 16:07:13] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.5231, label=1, decision=NO_MATCH
[2026-06-28 16:07:13] PAIR: img1=Jose_Maria_Aznar_0015.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.4464, label=1, decision=MATCH
[2026-06-28 16:07:13] PAIR: img1=Jose_Maria_Aznar_0015.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.3410, label=1, decision=MATCH
[2026-06-28 16:07:13] PAIR: img1=Jose_Maria_Aznar_0009.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.3941, label=1, decision=MATCH
[2026-06-28 16:07:13] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0009.jpg, score=0.5786, label=1, decision=NO_MATCH
[2026-06-28 16:07:14] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0017.jpg, score=0.5091, label=1, decision=NO_MATCH
[2026-06-28 16:07:14] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.6601, label=1, decision=NO_MATCH
[2026-06-28 16:07:14] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.6871, label=1, decision=NO_MATCH
[2026-06-28 16:07:14] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0017.jpg, score=0.3705, label=1, decision=MATCH
[2026-06-28 16:07:15] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.4932, label=1, decision=MATCH
[2026-06-28 16:07:15] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.2167, label=1, decision=MATCH
[2026-06-28 16:07:15] PAIR: img1=Lindsay_Davenport_0017.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.6910, label=1, decision=NO_MATCH
[2026-06-28 16:07:15] PAIR: img1=Lindsay_Davenport_0017.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.4346, label=1, decision=MATCH
[2026-06-28 16:07:15] PAIR: img1=Lindsay_Davenport_0016.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.5467, label=1, decision=NO_MATCH
[2026-06-28 16:07:16] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0004.jpg, score=0.4445, label=1, decision=MATCH
[2026-06-28 16:07:16] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0001.jpg, score=0.1922, label=1, decision=MATCH
[2026-06-28 16:07:16] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0002.jpg, score=0.4433, label=1, decision=MATCH
[2026-06-28 16:07:16] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0005.jpg, score=0.3636, label=1, decision=MATCH
[2026-06-28 16:07:16] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0001.jpg, score=0.5024, label=1, decision=NO_MATCH
[2026-06-28 16:07:17] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0002.jpg, score=0.4564, label=1, decision=MATCH
[2026-06-28 16:07:17] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0005.jpg, score=0.3853, label=1, decision=MATCH
[2026-06-28 16:07:17] PAIR: img1=Clara_Harris_0001.jpg, img2=Clara_Harris_0002.jpg, score=0.5027, label=1, decision=NO_MATCH
[2026-06-28 16:07:17] PAIR: img1=Clara_Harris_0001.jpg, img2=Clara_Harris_0005.jpg, score=0.3841, label=1, decision=MATCH
[2026-06-28 16:07:17] PAIR: img1=Clara_Harris_0002.jpg, img2=Clara_Harris_0005.jpg, score=0.5199, label=1, decision=NO_MATCH
[2026-06-28 16:07:18] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0006.jpg, score=0.6005, label=1, decision=NO_MATCH
[2026-06-28 16:07:18] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0005.jpg, score=0.3555, label=1, decision=MATCH
[2026-06-28 16:07:18] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0004.jpg, score=0.6722, label=1, decision=NO_MATCH
[2026-06-28 16:07:18] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0001.jpg, score=0.4346, label=1, decision=MATCH
[2026-06-28 16:07:18] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0005.jpg, score=0.5957, label=1, decision=NO_MATCH
[2026-06-28 16:07:19] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0004.jpg, score=0.7610, label=1, decision=NO_MATCH
[2026-06-28 16:07:19] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0001.jpg, score=0.7342, label=1, decision=NO_MATCH
[2026-06-28 16:07:19] PAIR: img1=Susan_Sarandon_0005.jpg, img2=Susan_Sarandon_0004.jpg, score=0.5674, label=1, decision=NO_MATCH
[2026-06-28 16:07:19] PAIR: img1=Susan_Sarandon_0005.jpg, img2=Susan_Sarandon_0001.jpg, score=0.5488, label=1, decision=NO_MATCH
[2026-06-28 16:07:20] PAIR: img1=Susan_Sarandon_0004.jpg, img2=Susan_Sarandon_0001.jpg, score=0.7327, label=1, decision=NO_MATCH
[2026-06-28 16:07:20] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0005.jpg, score=0.4469, label=1, decision=MATCH
[2026-06-28 16:07:20] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0001.jpg, score=0.3839, label=1, decision=MATCH
[2026-06-28 16:07:20] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0004.jpg, score=0.3543, label=1, decision=MATCH
[2026-06-28 16:07:20] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0003.jpg, score=0.5049, label=1, decision=NO_MATCH
[2026-06-28 16:07:21] PAIR: img1=Xavier_Malisse_0005.jpg, img2=Xavier_Malisse_0001.jpg, score=0.3108, label=1, decision=MATCH
