============================================================
Biblioteca : basepropr_opencv
Inicio     : 2026-06-28 16:18:41
============================================================
[2026-06-28 16:18:41] INFO: Dataset=BasePropr | Pares=4092
[2026-06-28 16:18:43] PAIR: img1=alessandra_baixa_45_1m.jpeg, img2=alessandra_baixa_45_30cm.jpeg, score=0.1670, label=1, decision=MATCH
[2026-06-28 16:27:12] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_boa_45_30cm.jpeg, score=0.0483, label=1, decision=MATCH
[2026-06-28 16:27:13] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_boa_frontal_1m..jpeg, score=0.1857, label=1, decision=MATCH
[2026-06-28 16:27:14] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_boa_frontal_30cm..jpeg, score=0.1886, label=1, decision=MATCH
[2026-06-28 16:27:15] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_01.jpeg, score=0.1613, label=1, decision=MATCH
[2026-06-28 16:27:15] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_02.jpeg, score=0.1934, label=1, decision=MATCH
[2026-06-28 16:27:16] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_03.jpeg, score=0.2007, label=1, decision=MATCH
[2026-06-28 16:27:17] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_04.jpeg, score=0.1871, label=1, decision=MATCH
[2026-06-28 16:27:18] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_05.jpeg, score=0.2205, label=1, decision=MATCH
[2026-06-28 16:27:19] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_06.jpeg, score=0.1931, label=1, decision=MATCH
[2026-06-28 16:27:20] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_07.jpeg, score=0.1946, label=1, decision=MATCH
[2026-06-28 16:27:21] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_extra_08.jpeg, score=0.1797, label=1, decision=MATCH
[2026-06-28 16:27:22] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_moderada_45_1m.jpeg, score=0.0523, label=1, decision=MATCH
[2026-06-28 16:27:23] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.0466, label=1, decision=MATCH
[2026-06-28 16:27:24] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1695, label=1, decision=MATCH
[2026-06-28 16:27:24] PAIR: img1=bia_boa_45_1m..jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1953, label=1, decision=MATCH
[2026-06-28 16:27:25] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_boa_frontal_1m..jpeg, score=0.1975, label=1, decision=MATCH
[2026-06-28 16:27:26] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_boa_frontal_30cm..jpeg, score=0.1984, label=1, decision=MATCH
[2026-06-28 16:27:27] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_01.jpeg, score=0.1473, label=1, decision=MATCH
[2026-06-28 16:27:28] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_02.jpeg, score=0.1965, label=1, decision=MATCH
[2026-06-28 16:27:29] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_03.jpeg, score=0.2055, label=1, decision=MATCH
[2026-06-28 16:27:30] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_04.jpeg, score=0.1912, label=1, decision=MATCH
[2026-06-28 16:27:31] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_05.jpeg, score=0.2149, label=1, decision=MATCH
[2026-06-28 16:27:32] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_06.jpeg, score=0.1910, label=1, decision=MATCH
[2026-06-28 16:27:33] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_07.jpeg, score=0.1833, label=1, decision=MATCH
[2026-06-28 16:27:34] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_extra_08.jpeg, score=0.1677, label=1, decision=MATCH
[2026-06-28 16:27:35] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.0445, label=1, decision=MATCH
[2026-06-28 16:27:35] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.0462, label=1, decision=MATCH
[2026-06-28 16:27:36] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1769, label=1, decision=MATCH
[2026-06-28 16:27:37] PAIR: img1=bia_boa_45_30cm.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1939, label=1, decision=MATCH
[2026-06-28 16:27:38] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_boa_frontal_30cm..jpeg, score=0.0652, label=1, decision=MATCH
[2026-06-28 16:27:39] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_01.jpeg, score=0.1653, label=1, decision=MATCH
[2026-06-28 16:27:43] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_02.jpeg, score=0.0653, label=1, decision=MATCH
[2026-06-28 16:27:44] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_03.jpeg, score=0.0948, label=1, decision=MATCH
[2026-06-28 16:27:44] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_04.jpeg, score=0.0722, label=1, decision=MATCH
[2026-06-28 16:27:45] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_05.jpeg, score=0.1731, label=1, decision=MATCH
[2026-06-28 16:27:46] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_06.jpeg, score=0.0910, label=1, decision=MATCH
[2026-06-28 16:27:47] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_07.jpeg, score=0.1134, label=1, decision=MATCH
[2026-06-28 16:27:48] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_extra_08.jpeg, score=0.1402, label=1, decision=MATCH
[2026-06-28 16:27:49] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1996, label=1, decision=MATCH
[2026-06-28 16:27:50] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.2021, label=1, decision=MATCH
[2026-06-28 16:27:51] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0544, label=1, decision=MATCH
[2026-06-28 16:27:51] PAIR: img1=bia_boa_frontal_1m..jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0928, label=1, decision=MATCH
[2026-06-28 16:27:52] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_01.jpeg, score=0.1420, label=1, decision=MATCH
[2026-06-28 16:27:53] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_02.jpeg, score=0.0817, label=1, decision=MATCH
[2026-06-28 16:27:54] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_03.jpeg, score=0.1275, label=1, decision=MATCH
[2026-06-28 16:27:55] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_04.jpeg, score=0.0823, label=1, decision=MATCH
[2026-06-28 16:27:56] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_05.jpeg, score=0.1606, label=1, decision=MATCH
[2026-06-28 16:27:57] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_06.jpeg, score=0.0856, label=1, decision=MATCH
[2026-06-28 16:27:58] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_07.jpeg, score=0.1066, label=1, decision=MATCH
[2026-06-28 16:27:59] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_extra_08.jpeg, score=0.1216, label=1, decision=MATCH
[2026-06-28 16:28:00] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1981, label=1, decision=MATCH
[2026-06-28 16:28:01] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1968, label=1, decision=MATCH
[2026-06-28 16:28:02] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0633, label=1, decision=MATCH
[2026-06-28 16:28:03] PAIR: img1=bia_boa_frontal_30cm..jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0532, label=1, decision=MATCH
[2026-06-28 16:28:04] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_02.jpeg, score=0.1650, label=1, decision=MATCH
[2026-06-28 16:28:05] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_03.jpeg, score=0.1895, label=1, decision=MATCH
[2026-06-28 16:28:06] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_04.jpeg, score=0.1531, label=1, decision=MATCH
[2026-06-28 16:28:07] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_05.jpeg, score=0.1781, label=1, decision=MATCH
[2026-06-28 16:28:09] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_06.jpeg, score=0.1630, label=1, decision=MATCH
[2026-06-28 16:28:10] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_07.jpeg, score=0.1256, label=1, decision=MATCH
[2026-06-28 16:28:12] PAIR: img1=bia_extra_01.jpeg, img2=bia_extra_08.jpeg, score=0.0783, label=1, decision=MATCH
[2026-06-28 16:28:13] PAIR: img1=bia_extra_01.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1504, label=1, decision=MATCH
[2026-06-28 16:28:14] PAIR: img1=bia_extra_01.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1481, label=1, decision=MATCH
[2026-06-28 16:28:18] PAIR: img1=bia_extra_01.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1504, label=1, decision=MATCH
[2026-06-28 16:28:19] PAIR: img1=bia_extra_01.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1290, label=1, decision=MATCH
[2026-06-28 16:28:20] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_03.jpeg, score=0.0939, label=1, decision=MATCH
[2026-06-28 16:28:21] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_04.jpeg, score=0.0266, label=1, decision=MATCH
[2026-06-28 16:28:22] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_05.jpeg, score=0.1543, label=1, decision=MATCH
[2026-06-28 16:28:23] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_06.jpeg, score=0.0509, label=1, decision=MATCH
[2026-06-28 16:28:24] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_07.jpeg, score=0.0921, label=1, decision=MATCH
[2026-06-28 16:28:25] PAIR: img1=bia_extra_02.jpeg, img2=bia_extra_08.jpeg, score=0.1434, label=1, decision=MATCH
[2026-06-28 16:28:26] PAIR: img1=bia_extra_02.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1944, label=1, decision=MATCH
[2026-06-28 16:28:27] PAIR: img1=bia_extra_02.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1953, label=1, decision=MATCH
[2026-06-28 16:28:27] PAIR: img1=bia_extra_02.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0704, label=1, decision=MATCH
[2026-06-28 16:28:28] PAIR: img1=bia_extra_02.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0949, label=1, decision=MATCH
[2026-06-28 16:28:29] PAIR: img1=bia_extra_03.jpeg, img2=bia_extra_04.jpeg, score=0.0914, label=1, decision=MATCH
[2026-06-28 16:28:30] PAIR: img1=bia_extra_03.jpeg, img2=bia_extra_05.jpeg, score=0.1770, label=1, decision=MATCH
[2026-06-28 16:28:31] PAIR: img1=bia_extra_03.jpeg, img2=bia_extra_06.jpeg, score=0.1233, label=1, decision=MATCH
[2026-06-28 16:28:33] PAIR: img1=bia_extra_03.jpeg, img2=bia_extra_07.jpeg, score=0.1431, label=1, decision=MATCH
[2026-06-28 16:28:34] PAIR: img1=bia_extra_03.jpeg, img2=bia_extra_08.jpeg, score=0.1750, label=1, decision=MATCH
[2026-06-28 16:28:35] PAIR: img1=bia_extra_03.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.2089, label=1, decision=MATCH
[2026-06-28 16:28:36] PAIR: img1=bia_extra_03.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.2093, label=1, decision=MATCH
[2026-06-28 16:28:37] PAIR: img1=bia_extra_03.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1219, label=1, decision=MATCH
[2026-06-28 16:28:38] PAIR: img1=bia_extra_03.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1517, label=1, decision=MATCH
[2026-06-28 16:28:39] PAIR: img1=bia_extra_04.jpeg, img2=bia_extra_05.jpeg, score=0.1418, label=1, decision=MATCH
[2026-06-28 16:28:40] PAIR: img1=bia_extra_04.jpeg, img2=bia_extra_06.jpeg, score=0.0423, label=1, decision=MATCH
[2026-06-28 16:28:41] PAIR: img1=bia_extra_04.jpeg, img2=bia_extra_07.jpeg, score=0.0842, label=1, decision=MATCH
[2026-06-28 16:28:42] PAIR: img1=bia_extra_04.jpeg, img2=bia_extra_08.jpeg, score=0.1417, label=1, decision=MATCH
[2026-06-28 16:28:43] PAIR: img1=bia_extra_04.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1885, label=1, decision=MATCH
[2026-06-28 16:28:43] PAIR: img1=bia_extra_04.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1873, label=1, decision=MATCH
[2026-06-28 16:28:44] PAIR: img1=bia_extra_04.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0706, label=1, decision=MATCH
[2026-06-28 16:28:45] PAIR: img1=bia_extra_04.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0919, label=1, decision=MATCH
[2026-06-28 16:28:46] PAIR: img1=bia_extra_05.jpeg, img2=bia_extra_06.jpeg, score=0.1367, label=1, decision=MATCH
[2026-06-28 16:28:47] PAIR: img1=bia_extra_05.jpeg, img2=bia_extra_07.jpeg, score=0.1689, label=1, decision=MATCH
[2026-06-28 16:28:49] PAIR: img1=bia_extra_05.jpeg, img2=bia_extra_08.jpeg, score=0.1831, label=1, decision=MATCH
[2026-06-28 16:28:52] PAIR: img1=bia_extra_05.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.2225, label=1, decision=MATCH
[2026-06-28 16:28:53] PAIR: img1=bia_extra_05.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.2107, label=1, decision=MATCH
[2026-06-28 16:28:54] PAIR: img1=bia_extra_05.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1597, label=1, decision=MATCH
[2026-06-28 16:28:55] PAIR: img1=bia_extra_05.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1508, label=1, decision=MATCH
[2026-06-28 16:28:57] PAIR: img1=bia_extra_06.jpeg, img2=bia_extra_07.jpeg, score=0.0798, label=1, decision=MATCH
[2026-06-28 16:28:58] PAIR: img1=bia_extra_06.jpeg, img2=bia_extra_08.jpeg, score=0.1476, label=1, decision=MATCH
[2026-06-28 16:28:59] PAIR: img1=bia_extra_06.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1927, label=1, decision=MATCH
[2026-06-28 16:29:00] PAIR: img1=bia_extra_06.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1935, label=1, decision=MATCH
[2026-06-28 16:29:01] PAIR: img1=bia_extra_06.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0717, label=1, decision=MATCH
[2026-06-28 16:29:02] PAIR: img1=bia_extra_06.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0811, label=1, decision=MATCH
[2026-06-28 16:29:03] PAIR: img1=bia_extra_07.jpeg, img2=bia_extra_08.jpeg, score=0.0959, label=1, decision=MATCH
[2026-06-28 16:29:04] PAIR: img1=bia_extra_07.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1881, label=1, decision=MATCH
[2026-06-28 16:29:05] PAIR: img1=bia_extra_07.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1948, label=1, decision=MATCH
[2026-06-28 16:29:06] PAIR: img1=bia_extra_07.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.0992, label=1, decision=MATCH
[2026-06-28 16:29:07] PAIR: img1=bia_extra_07.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1048, label=1, decision=MATCH
[2026-06-28 16:29:08] PAIR: img1=bia_extra_08.jpeg, img2=bia_moderada_45_1m.jpeg, score=0.1698, label=1, decision=MATCH
[2026-06-28 16:29:09] PAIR: img1=bia_extra_08.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.1780, label=1, decision=MATCH
[2026-06-28 16:29:11] PAIR: img1=bia_extra_08.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1227, label=1, decision=MATCH
[2026-06-28 16:29:12] PAIR: img1=bia_extra_08.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1143, label=1, decision=MATCH
[2026-06-28 16:29:12] PAIR: img1=bia_moderada_45_1m.jpeg, img2=bia_moderada_45_30cm.jpeg, score=0.0440, label=1, decision=MATCH
[2026-06-28 16:29:13] PAIR: img1=bia_moderada_45_1m.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1748, label=1, decision=MATCH
[2026-06-28 16:29:14] PAIR: img1=bia_moderada_45_1m.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1956, label=1, decision=MATCH
[2026-06-28 16:29:15] PAIR: img1=bia_moderada_45_30cm.jpeg, img2=bia_moderada_frontal_1m.jpeg, score=0.1736, label=1, decision=MATCH
[2026-06-28 16:29:16] PAIR: img1=bia_moderada_45_30cm.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.1927, label=1, decision=MATCH
[2026-06-28 16:29:17] PAIR: img1=bia_moderada_frontal_1m.jpeg, img2=bia_moderada_frontal_30cm.jpeg, score=0.0570, label=1, decision=MATCH
[2026-06-28 16:29:17] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_baixa_45_dir.jpg, score=0.1631, label=1, decision=MATCH
[2026-06-28 16:29:18] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_baixa_45_esq.jpg, score=0.1994, label=1, decision=MATCH
[2026-06-28 16:29:19] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_baixa_frontal.jpg, score=0.1740, label=1, decision=MATCH
[2026-06-28 16:29:20] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_boa_45_esq.jpg, score=0.2165, label=1, decision=MATCH
[2026-06-28 16:29:21] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_boa_frontal.jpg, score=0.1769, label=1, decision=MATCH
[2026-06-28 16:29:21] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_01.jpg, score=0.1920, label=1, decision=MATCH
[2026-06-28 16:29:22] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.1896, label=1, decision=MATCH
[2026-06-28 16:29:23] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_03.jpg, score=0.2215, label=1, decision=MATCH
[2026-06-28 16:29:23] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_04.jpg, score=0.1924, label=1, decision=MATCH
[2026-06-28 16:29:24] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_05.jpg, score=0.1834, label=1, decision=MATCH
[2026-06-28 16:29:28] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_06.jpg, score=0.1892, label=1, decision=MATCH
[2026-06-28 16:29:29] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_07.jpg, score=0.2207, label=1, decision=MATCH
[2026-06-28 16:29:29] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_08.jpg, score=0.1864, label=1, decision=MATCH
[2026-06-28 16:29:30] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_09.jpg, score=0.1898, label=1, decision=MATCH
[2026-06-28 16:29:31] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_10.jpg, score=0.1975, label=1, decision=MATCH
[2026-06-28 16:29:32] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_11.jpg, score=0.1097, label=1, decision=MATCH
[2026-06-28 16:29:33] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_13.jpg, score=0.1902, label=1, decision=MATCH
[2026-06-28 16:29:33] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_14.jpg, score=0.1818, label=1, decision=MATCH
[2026-06-28 16:29:34] PAIR: img1=Francisca_boa_45_dir.jpg, img2=francisca_extra_15.jpg, score=0.1679, label=1, decision=MATCH
[2026-06-28 16:29:35] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_baixa_45_esq.jpg, score=0.1436, label=1, decision=MATCH
[2026-06-28 16:29:35] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_baixa_frontal.jpg, score=0.0809, label=1, decision=MATCH
[2026-06-28 16:29:36] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_boa_45_esq.jpg, score=0.1682, label=1, decision=MATCH
[2026-06-28 16:29:37] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_boa_frontal.jpg, score=0.1257, label=1, decision=MATCH
[2026-06-28 16:29:38] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_01.jpg, score=0.1306, label=1, decision=MATCH
[2026-06-28 16:29:38] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_02.jpg, score=0.0874, label=1, decision=MATCH
[2026-06-28 16:29:39] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_03.jpg, score=0.1752, label=1, decision=MATCH
[2026-06-28 16:29:39] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_04.jpg, score=0.1205, label=1, decision=MATCH
[2026-06-28 16:29:40] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_05.jpg, score=0.1208, label=1, decision=MATCH
[2026-06-28 16:29:41] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_06.jpg, score=0.1137, label=1, decision=MATCH
[2026-06-28 16:29:41] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_07.jpg, score=0.1643, label=1, decision=MATCH
[2026-06-28 16:29:42] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_08.jpg, score=0.1389, label=1, decision=MATCH
[2026-06-28 16:29:42] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_09.jpg, score=0.1369, label=1, decision=MATCH
[2026-06-28 16:29:43] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_10.jpg, score=0.1382, label=1, decision=MATCH
[2026-06-28 16:29:44] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_11.jpg, score=0.0962, label=1, decision=MATCH
[2026-06-28 16:29:45] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_13.jpg, score=0.1361, label=1, decision=MATCH
[2026-06-28 16:29:45] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_14.jpg, score=0.1380, label=1, decision=MATCH
[2026-06-28 16:29:46] PAIR: img1=francisca_baixa_45_dir.jpg, img2=francisca_extra_15.jpg, score=0.1294, label=1, decision=MATCH
[2026-06-28 16:29:47] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_baixa_frontal.jpg, score=0.1072, label=1, decision=MATCH
[2026-06-28 16:29:47] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_boa_45_esq.jpg, score=0.1312, label=1, decision=MATCH
[2026-06-28 16:29:48] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_boa_frontal.jpg, score=0.1016, label=1, decision=MATCH
[2026-06-28 16:29:48] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_01.jpg, score=0.0849, label=1, decision=MATCH
[2026-06-28 16:29:49] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_02.jpg, score=0.1110, label=1, decision=MATCH
[2026-06-28 16:29:49] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_03.jpg, score=0.0618, label=1, decision=MATCH
[2026-06-28 16:29:50] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_04.jpg, score=0.0695, label=1, decision=MATCH
[2026-06-28 16:29:51] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_05.jpg, score=0.0838, label=1, decision=MATCH
[2026-06-28 16:29:51] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_06.jpg, score=0.0741, label=1, decision=MATCH
[2026-06-28 16:29:52] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_07.jpg, score=0.0483, label=1, decision=MATCH
[2026-06-28 16:29:52] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_08.jpg, score=0.0580, label=1, decision=MATCH
[2026-06-28 16:29:53] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_09.jpg, score=0.0768, label=1, decision=MATCH
[2026-06-28 16:29:54] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_10.jpg, score=0.0744, label=1, decision=MATCH
[2026-06-28 16:29:54] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_11.jpg, score=0.1621, label=1, decision=MATCH
[2026-06-28 16:29:55] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_13.jpg, score=0.1311, label=1, decision=MATCH
[2026-06-28 16:29:56] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_14.jpg, score=0.1223, label=1, decision=MATCH
[2026-06-28 16:29:56] PAIR: img1=francisca_baixa_45_esq.jpg, img2=francisca_extra_15.jpg, score=0.1109, label=1, decision=MATCH
[2026-06-28 16:29:57] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_boa_45_esq.jpg, score=0.1721, label=1, decision=MATCH
[2026-06-28 16:29:58] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_boa_frontal.jpg, score=0.0898, label=1, decision=MATCH
[2026-06-28 16:29:58] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_01.jpg, score=0.0691, label=1, decision=MATCH
[2026-06-28 16:29:59] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_02.jpg, score=0.0294, label=1, decision=MATCH
[2026-06-28 16:29:59] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_03.jpg, score=0.1275, label=1, decision=MATCH
[2026-06-28 16:30:00] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_04.jpg, score=0.0683, label=1, decision=MATCH
[2026-06-28 16:30:03] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_05.jpg, score=0.0679, label=1, decision=MATCH
[2026-06-28 16:30:04] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_06.jpg, score=0.0604, label=1, decision=MATCH
[2026-06-28 16:30:04] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_07.jpg, score=0.1306, label=1, decision=MATCH
[2026-06-28 16:30:05] PAIR: img1=francisca_baixa_frontal.jpg, img2=francisca_extra_08.jpg, score=0.1035, label=1, decision=MATCH
