============================================================
Biblioteca : lfw_dlib
Inicio     : 2026-06-28 15:47:38
============================================================
[2026-06-28 15:47:38] INFO: Dataset=LFW | Pares=4000
[2026-06-28 15:47:39] PAIR: img1=Richard_Myers_0004.jpg, img2=Richard_Myers_0001.jpg, score=0.4075, label=1, decision=MATCH
[2026-06-28 15:57:32] PAIR: img1=Jean-Pierre_Raffarin_0007.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.4287, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Jean-Pierre_Raffarin_0003.jpg, img2=Jean-Pierre_Raffarin_0004.jpg, score=0.4401, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Jean-Pierre_Raffarin_0003.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.5335, label=1, decision=NO_MATCH
[2026-06-28 15:57:33] PAIR: img1=Jean-Pierre_Raffarin_0004.jpg, img2=Jean-Pierre_Raffarin_0006.jpg, score=0.5260, label=1, decision=NO_MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0003.jpg, score=0.3974, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0005.jpg, score=0.3357, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0006.jpg, score=0.4112, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0001.jpg, img2=Arminio_Fraga_0002.jpg, score=0.3511, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0005.jpg, score=0.3197, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0006.jpg, score=0.3642, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0003.jpg, img2=Arminio_Fraga_0002.jpg, score=0.4499, label=1, decision=MATCH
[2026-06-28 15:57:33] PAIR: img1=Arminio_Fraga_0005.jpg, img2=Arminio_Fraga_0006.jpg, score=0.3714, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=Arminio_Fraga_0005.jpg, img2=Arminio_Fraga_0002.jpg, score=0.3549, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=Arminio_Fraga_0006.jpg, img2=Arminio_Fraga_0002.jpg, score=0.4645, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0003.jpg, score=0.3679, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0002.jpg, score=0.4007, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0004.jpg, score=0.2556, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0005.jpg, img2=George_Lopez_0001.jpg, score=0.3487, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0002.jpg, score=0.4351, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0004.jpg, score=0.4069, label=1, decision=MATCH
[2026-06-28 15:57:34] PAIR: img1=George_Lopez_0003.jpg, img2=George_Lopez_0001.jpg, score=0.3515, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=George_Lopez_0002.jpg, img2=George_Lopez_0004.jpg, score=0.4556, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=George_Lopez_0002.jpg, img2=George_Lopez_0001.jpg, score=0.4702, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=George_Lopez_0004.jpg, img2=George_Lopez_0001.jpg, score=0.3792, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0009.jpg, score=0.3489, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0008.jpg, score=0.3898, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0007.jpg, score=0.3096, label=1, decision=MATCH
[2026-06-28 15:57:35] PAIR: img1=Walter_Mondale_0004.jpg, img2=Walter_Mondale_0006.jpg, score=0.5370, label=1, decision=NO_MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0008.jpg, score=0.3400, label=1, decision=MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0007.jpg, score=0.3997, label=1, decision=MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0009.jpg, img2=Walter_Mondale_0006.jpg, score=0.5914, label=1, decision=NO_MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0008.jpg, img2=Walter_Mondale_0007.jpg, score=0.4483, label=1, decision=MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0008.jpg, img2=Walter_Mondale_0006.jpg, score=0.5570, label=1, decision=NO_MATCH
[2026-06-28 15:57:36] PAIR: img1=Walter_Mondale_0007.jpg, img2=Walter_Mondale_0006.jpg, score=0.5572, label=1, decision=NO_MATCH
[2026-06-28 15:57:36] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0001.jpg, score=0.4994, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0003.jpg, score=0.2327, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0004.jpg, score=0.4107, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0002.jpg, img2=Jan_Ullrich_0006.jpg, score=0.4655, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0003.jpg, score=0.4862, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0004.jpg, score=0.4927, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0001.jpg, img2=Jan_Ullrich_0006.jpg, score=0.4409, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0003.jpg, img2=Jan_Ullrich_0004.jpg, score=0.3815, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0003.jpg, img2=Jan_Ullrich_0006.jpg, score=0.4296, label=1, decision=MATCH
[2026-06-28 15:57:37] PAIR: img1=Jan_Ullrich_0004.jpg, img2=Jan_Ullrich_0006.jpg, score=0.5270, label=1, decision=NO_MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0027.jpg, score=0.4554, label=1, decision=MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0025.jpg, score=0.4793, label=1, decision=MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.5158, label=1, decision=NO_MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0003.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.4064, label=1, decision=MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0025.jpg, score=0.4340, label=1, decision=MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.5768, label=1, decision=NO_MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0027.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.5638, label=1, decision=NO_MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0025.jpg, img2=Juan_Carlos_Ferrero_0008.jpg, score=0.5419, label=1, decision=NO_MATCH
[2026-06-28 15:57:38] PAIR: img1=Juan_Carlos_Ferrero_0025.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.5120, label=1, decision=NO_MATCH
[2026-06-28 15:57:39] PAIR: img1=Juan_Carlos_Ferrero_0008.jpg, img2=Juan_Carlos_Ferrero_0022.jpg, score=0.6089, label=1, decision=NO_MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0008.jpg, score=0.4293, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0007.jpg, score=0.3722, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0005.jpg, score=0.3611, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0010.jpg, img2=Hamid_Karzai_0001.jpg, score=0.4517, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0007.jpg, score=0.3273, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0005.jpg, score=0.3652, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0008.jpg, img2=Hamid_Karzai_0001.jpg, score=0.5034, label=1, decision=NO_MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0007.jpg, img2=Hamid_Karzai_0005.jpg, score=0.3832, label=1, decision=MATCH
[2026-06-28 15:57:39] PAIR: img1=Hamid_Karzai_0007.jpg, img2=Hamid_Karzai_0001.jpg, score=0.4768, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Hamid_Karzai_0005.jpg, img2=Hamid_Karzai_0001.jpg, score=0.5097, label=1, decision=NO_MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0002.jpg, score=0.4104, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0004.jpg, score=0.5060, label=1, decision=NO_MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0007.jpg, score=0.4151, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0001.jpg, img2=Ben_Affleck_0006.jpg, score=0.5026, label=1, decision=NO_MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0004.jpg, score=0.4299, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0007.jpg, score=0.4442, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0002.jpg, img2=Ben_Affleck_0006.jpg, score=0.3538, label=1, decision=MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0004.jpg, img2=Ben_Affleck_0007.jpg, score=0.5572, label=1, decision=NO_MATCH
[2026-06-28 15:57:40] PAIR: img1=Ben_Affleck_0004.jpg, img2=Ben_Affleck_0006.jpg, score=0.4324, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Ben_Affleck_0007.jpg, img2=Ben_Affleck_0006.jpg, score=0.5115, label=1, decision=NO_MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0004.jpg, score=0.4875, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0006.jpg, score=0.5062, label=1, decision=NO_MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.4745, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0007.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.4487, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0006.jpg, score=0.3732, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.4258, label=1, decision=MATCH
[2026-06-28 15:57:41] PAIR: img1=Fernando_Gonzalez_0004.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.5591, label=1, decision=NO_MATCH
[2026-06-28 15:57:42] PAIR: img1=Fernando_Gonzalez_0006.jpg, img2=Fernando_Gonzalez_0009.jpg, score=0.5034, label=1, decision=NO_MATCH
[2026-06-28 15:57:42] PAIR: img1=Fernando_Gonzalez_0006.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.5525, label=1, decision=NO_MATCH
[2026-06-28 15:57:42] PAIR: img1=Fernando_Gonzalez_0009.jpg, img2=Fernando_Gonzalez_0008.jpg, score=0.5759, label=1, decision=NO_MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0005.jpg, score=0.4189, label=1, decision=MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0001.jpg, score=0.3932, label=1, decision=MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0003.jpg, score=0.5242, label=1, decision=NO_MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0004.jpg, img2=Nia_Vardalos_0002.jpg, score=0.3516, label=1, decision=MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0001.jpg, score=0.3418, label=1, decision=MATCH
[2026-06-28 15:57:42] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0003.jpg, score=0.4446, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Nia_Vardalos_0005.jpg, img2=Nia_Vardalos_0002.jpg, score=0.3495, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Nia_Vardalos_0001.jpg, img2=Nia_Vardalos_0003.jpg, score=0.3916, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Nia_Vardalos_0001.jpg, img2=Nia_Vardalos_0002.jpg, score=0.2715, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Nia_Vardalos_0003.jpg, img2=Nia_Vardalos_0002.jpg, score=0.4595, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0004.jpg, score=0.6176, label=1, decision=NO_MATCH
[2026-06-28 15:57:43] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0002.jpg, score=0.4236, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0006.jpg, score=0.4304, label=1, decision=MATCH
[2026-06-28 15:57:43] PAIR: img1=Silvan_Shalom_0001.jpg, img2=Silvan_Shalom_0005.jpg, score=0.4621, label=1, decision=MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0002.jpg, score=0.6369, label=1, decision=NO_MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0006.jpg, score=0.6239, label=1, decision=NO_MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0004.jpg, img2=Silvan_Shalom_0005.jpg, score=0.6316, label=1, decision=NO_MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0002.jpg, img2=Silvan_Shalom_0006.jpg, score=0.3917, label=1, decision=MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0002.jpg, img2=Silvan_Shalom_0005.jpg, score=0.3739, label=1, decision=MATCH
[2026-06-28 15:57:44] PAIR: img1=Silvan_Shalom_0006.jpg, img2=Silvan_Shalom_0005.jpg, score=0.2848, label=1, decision=MATCH
[2026-06-28 15:57:44] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0002.jpg, score=0.4766, label=1, decision=MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0005.jpg, score=0.5346, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.5430, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0001.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.5824, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0005.jpg, score=0.5002, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.5727, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0002.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.5091, label=1, decision=NO_MATCH
[2026-06-28 15:57:45] PAIR: img1=Rainer_Schuettler_0005.jpg, img2=Rainer_Schuettler_0004.jpg, score=0.5184, label=1, decision=NO_MATCH
[2026-06-28 15:57:46] PAIR: img1=Rainer_Schuettler_0005.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.5292, label=1, decision=NO_MATCH
[2026-06-28 15:57:46] PAIR: img1=Rainer_Schuettler_0004.jpg, img2=Rainer_Schuettler_0003.jpg, score=0.5137, label=1, decision=NO_MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0003.jpg, score=0.3140, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0002.jpg, score=0.3551, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0005.jpg, score=0.4337, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0004.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3593, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0002.jpg, score=0.4047, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0005.jpg, score=0.4299, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0003.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3951, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0002.jpg, img2=Martin_McGuinness_0005.jpg, score=0.4024, label=1, decision=MATCH
[2026-06-28 15:57:46] PAIR: img1=Martin_McGuinness_0002.jpg, img2=Martin_McGuinness_0001.jpg, score=0.3420, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Martin_McGuinness_0005.jpg, img2=Martin_McGuinness_0001.jpg, score=0.4132, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0016.jpg, score=0.4653, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0015.jpg, score=0.4586, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.4675, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0006.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.4027, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0015.jpg, score=0.4161, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.4027, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0016.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.4830, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0015.jpg, img2=Jose_Maria_Aznar_0009.jpg, score=0.4858, label=1, decision=MATCH
[2026-06-28 15:57:47] PAIR: img1=Jose_Maria_Aznar_0015.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.4536, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Jose_Maria_Aznar_0009.jpg, img2=Jose_Maria_Aznar_0008.jpg, score=0.4522, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0009.jpg, score=0.4189, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0017.jpg, score=0.4686, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.4778, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0021.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.4770, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0017.jpg, score=0.4484, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.4332, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0009.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.3605, label=1, decision=MATCH
[2026-06-28 15:57:48] PAIR: img1=Lindsay_Davenport_0017.jpg, img2=Lindsay_Davenport_0016.jpg, score=0.5108, label=1, decision=NO_MATCH
[2026-06-28 15:57:49] PAIR: img1=Lindsay_Davenport_0017.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.3988, label=1, decision=MATCH
[2026-06-28 15:57:49] PAIR: img1=Lindsay_Davenport_0016.jpg, img2=Lindsay_Davenport_0008.jpg, score=0.4619, label=1, decision=MATCH
[2026-06-28 15:57:49] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0004.jpg, score=0.4504, label=1, decision=MATCH
[2026-06-28 15:57:49] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0001.jpg, score=0.2880, label=1, decision=MATCH
[2026-06-28 15:57:49] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0002.jpg, score=0.3758, label=1, decision=MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0003.jpg, img2=Clara_Harris_0005.jpg, score=0.4749, label=1, decision=MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0001.jpg, score=0.4922, label=1, decision=MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0002.jpg, score=0.3857, label=1, decision=MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0004.jpg, img2=Clara_Harris_0005.jpg, score=0.5132, label=1, decision=NO_MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0001.jpg, img2=Clara_Harris_0002.jpg, score=0.3835, label=1, decision=MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0001.jpg, img2=Clara_Harris_0005.jpg, score=0.5005, label=1, decision=NO_MATCH
[2026-06-28 15:57:52] PAIR: img1=Clara_Harris_0002.jpg, img2=Clara_Harris_0005.jpg, score=0.5053, label=1, decision=NO_MATCH
[2026-06-28 15:57:52] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0006.jpg, score=0.5412, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0005.jpg, score=0.4615, label=1, decision=MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0004.jpg, score=0.5802, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0003.jpg, img2=Susan_Sarandon_0001.jpg, score=0.4920, label=1, decision=MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0005.jpg, score=0.5221, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0004.jpg, score=0.5601, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0006.jpg, img2=Susan_Sarandon_0001.jpg, score=0.5641, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0005.jpg, img2=Susan_Sarandon_0004.jpg, score=0.5192, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0005.jpg, img2=Susan_Sarandon_0001.jpg, score=0.4607, label=1, decision=MATCH
[2026-06-28 15:57:53] PAIR: img1=Susan_Sarandon_0004.jpg, img2=Susan_Sarandon_0001.jpg, score=0.5599, label=1, decision=NO_MATCH
[2026-06-28 15:57:53] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0005.jpg, score=0.4061, label=1, decision=MATCH
[2026-06-28 15:57:53] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0001.jpg, score=0.4244, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0004.jpg, score=0.4189, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0002.jpg, img2=Xavier_Malisse_0003.jpg, score=0.4723, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0005.jpg, img2=Xavier_Malisse_0001.jpg, score=0.2887, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0005.jpg, img2=Xavier_Malisse_0004.jpg, score=0.3254, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0005.jpg, img2=Xavier_Malisse_0003.jpg, score=0.4246, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0001.jpg, img2=Xavier_Malisse_0004.jpg, score=0.3370, label=1, decision=MATCH
[2026-06-28 15:57:54] PAIR: img1=Xavier_Malisse_0001.jpg, img2=Xavier_Malisse_0003.jpg, score=0.5064, label=1, decision=NO_MATCH
